Timestamp,ChargerID,CellID,ChargingStage,PackVoltage_V,CellVoltage_V,DemandVoltage_V,ChargeCurrent_A,DemandCurrent_A,SOC_%,MaxTemp_C,MinTemp_C,AvgTemp_C,AmbientTemp_C,InternalResistance_mOhm,StateOfHealth_%,VibrationLevel_mg,MoistureDetected,BMS_Status,ChargePower_kW,Pressure_kPa,TR_Probability,EventFlag,Notes
9/3/2025 18:26,CH8,CELL47,Handshake,330.13,4.092,329.77,58.98,58.0,0.5,49.77,47.09,48.273,33.85,4.63,99.61,48.95,False,Critical,19.47,92.67,0.341,Watch,Normal operation
9/3/2025 18:27,CH5,CELL33,End_Of_Charge,396.68,4.917,396.82,85.54,85.68,33.82,48.11,46.69,46.605,31.91,1.38,98.49,7.57,False,Warning,33.93,115.83,0.268,Watch,Normal operation
9/3/2025 18:28,CH4,CELL37,Recharge,388.24,4.826,388.92,15.66,16.26,10.91,51.13,49.03,49.632,27.58,13.65,86.45,1.16,False,Critical,6.08,119.27,0.529,Warning,High internal resistance
9/3/2025 18:29,CH10,CELL3,Bulk,333.41,4.146,334.65,55.37,54.7,59.92,36.92,33.79,35.417,21.58,1.98,93.37,7.59,False,Critical,18.46,118.86,0.224,Watch,Normal operation
9/3/2025 18:30,CH4,CELL16,Handshake,315.73,3.983,313.84,85.55,85.77,86.05,43.51,40.19,42.009,23.49,5.29,92.36,9.69,False,OK,27.01,109.68,0.323,Watch,Normal operation
9/3/2025 18:31,CH3,CELL45,Bulk,397.22,5.008,397.24,32.29,31.47,60.43,36.21,33.8,34.714,22.55,4.87,93.12,29.81,False,Critical,12.83,95.48,0.278,Watch,Normal operation
9/3/2025 18:32,CH8,CELL20,Handshake,371.28,4.627,370.72,76.75,76.47,85.63,61.03,57.59,59.528,29.44,13.93,91.41,31.94,False,Warning,28.49,99.02,0.584,Warning,Rapid temp rise; High internal resistance
9/3/2025 18:33,CH4,CELL42,Handshake,304.39,3.835,303.75,114.81,114.68,71.04,59.38,55.42,57.881,25.73,12.37,99.81,38.55,False,Warning,34.95,93.69,0.544,Warning,High internal resistance
9/3/2025 18:34,CH1,CELL46,Bulk,351.55,4.359,353.14,19.62,19.95,81.18,48.22,44.58,46.724,29.78,10.1,93.25,44.95,False,Warning,6.9,96.89,0.443,Watch,High internal resistance
9/3/2025 18:35,CH3,CELL4,Parameter_Config,396.18,4.922,397.5,93.62,93.44,92.74,52.47,50.21,50.971,23.75,8.32,80.57,33.66,False,Warning,37.09,110.12,0.429,Watch,Normal operation
9/3/2025 18:36,CH5,CELL18,Bulk,392.26,4.883,393.94,83.01,82.95,33.47,53.27,50.56,51.771,30.66,5.9,86.7,44.11,False,Critical,32.56,116.36,0.384,Watch,Normal operation
9/3/2025 18:37,CH2,CELL39,Parameter_Config,305.02,3.829,303.33,107.75,107.44,94.86,63.21,60.17,61.714,34.0,10.44,87.47,30.76,True,OK,32.87,94.17,0.725,Warning,Rapid temp rise; High internal resistance; Moisture detected
9/3/2025 18:38,CH9,CELL24,Parameter_Config,304.03,3.845,302.73,13.38,14.28,35.63,41.67,40.4,40.172,32.64,2.56,80.7,29.03,False,Critical,4.07,92.13,0.259,Watch,Normal operation
9/3/2025 18:39,CH6,CELL36,Recharge,358.26,4.512,359.7,36.73,36.74,34.45,43.86,42.02,42.362,23.27,8.84,97.1,13.16,False,OK,13.16,106.19,0.396,Watch,Normal operation
9/3/2025 18:40,CH9,CELL7,End_Of_Charge,371.03,4.63,372.94,90.45,91.19,89.19,56.2,54.01,54.704,26.93,9.62,90.22,44.46,False,Warning,33.56,99.38,0.473,Watch,Normal operation
9/3/2025 18:41,CH3,CELL31,Parameter_Config,357.84,4.448,358.83,64.72,64.83,15.01,53.55,50.83,52.047,28.52,9.68,81.57,39.75,False,Warning,23.16,112.01,0.461,Watch,Normal operation
9/3/2025 18:42,CH8,CELL49,End_Of_Charge,351.09,4.418,349.5,16.97,17.17,10.35,49.62,47.35,48.12,31.4,10.33,85.46,35.23,True,Critical,5.96,103.26,0.655,Warning,High internal resistance; Moisture detected
9/3/2025 18:43,CH8,CELL40,Parameter_Config,369.6,4.577,371.39,63.78,64.38,46.34,41.25,37.31,39.754,28.39,2.52,88.79,28.85,False,Critical,23.57,104.55,0.257,Watch,Normal operation
9/3/2025 18:44,CH5,CELL48,Parameter_Config,399.98,4.983,401.25,51.91,51.28,42.01,46.4,44.19,44.895,32.88,1.75,92.62,29.28,False,Warning,20.76,104.55,0.267,Watch,Normal operation
9/3/2025 18:45,CH5,CELL42,End_Of_Charge,388.33,4.901,389.39,16.48,16.69,46.97,47.62,44.42,46.124,32.06,8.49,98.34,22.49,True,OK,6.4,91.59,0.608,Warning,Moisture detected
9/3/2025 18:46,CH7,CELL32,Handshake,372.86,4.654,372.85,25.6,25.9,53.66,40.92,37.21,39.42,27.17,7.67,92.26,21.1,True,Warning,9.54,99.43,0.558,Warning,Moisture detected
9/3/2025 18:47,CH3,CELL2,Handshake,357.27,4.436,358.42,78.77,78.56,49.08,49.1,46.23,47.595,28.38,7.38,88.15,39.13,False,Warning,28.14,117.57,0.393,Watch,Normal operation
9/3/2025 18:48,CH2,CELL47,End_Of_Charge,325.79,4.072,325.75,87.31,86.69,97.55,46.48,43.21,44.983,24.1,6.85,87.36,24.09,False,Critical,28.44,105.23,0.369,Watch,Normal operation
9/3/2025 18:49,CH2,CELL16,Parameter_Config,342.35,4.263,342.32,42.21,42.7,93.81,52.31,51.2,50.811,28.8,13.54,91.8,39.88,False,Warning,14.45,118.93,0.532,Warning,High internal resistance
9/3/2025 18:50,CH9,CELL32,Parameter_Config,388.89,4.872,389.53,60.99,61.98,53.43,46.36,44.87,44.862,31.8,2.78,85.77,13.75,False,Critical,23.72,98.99,0.287,Watch,Normal operation
9/3/2025 18:51,CH1,CELL47,Parameter_Config,370.38,4.665,371.32,63.91,64.54,47.09,54.65,52.94,53.147,26.4,11.91,81.69,18.69,False,Warning,23.67,116.01,0.512,Warning,High internal resistance
9/3/2025 18:52,CH2,CELL7,Recharge,353.6,4.413,353.94,80.83,81.18,49.57,47.28,44.23,45.781,26.2,4.2,92.99,31.1,True,OK,28.58,117.56,0.52,Warning,Moisture detected
9/3/2025 18:53,CH10,CELL3,End_Of_Charge,341.54,4.289,342.53,28.73,29.25,65.29,39.96,37.59,38.461,32.03,1.39,92.55,37.52,False,Critical,9.81,94.87,0.228,Watch,Normal operation
9/3/2025 18:54,CH10,CELL2,Parameter_Config,375.92,4.671,375.57,27.23,27.94,45.32,46.8,45.39,45.301,26.66,13.07,85.36,17.87,False,OK,10.24,112.32,0.495,Watch,High internal resistance
9/3/2025 18:55,CH3,CELL41,Parameter_Config,308.69,3.86,310.19,98.21,98.06,62.58,51.31,49.57,49.807,33.23,2.2,89.85,43.81,False,OK,30.32,94.0,0.301,Watch,Normal operation
9/3/2025 18:56,CH2,CELL30,End_Of_Charge,325.92,4.029,327.72,102.12,101.62,87.78,56.62,54.62,55.118,22.29,13.72,97.49,12.62,False,Critical,33.28,93.2,0.557,Warning,High internal resistance
9/3/2025 18:57,CH6,CELL23,Handshake,389.16,4.828,388.87,6.55,5.88,39.47,39.93,37.13,38.43,27.41,8.8,93.85,3.95,False,OK,2.55,100.93,0.376,Watch,Normal operation
9/3/2025 18:58,CH8,CELL11,Recharge,353.47,4.382,353.92,45.86,44.87,35.14,51.55,47.9,50.046,23.38,13.88,99.74,19.52,False,Warning,16.21,110.92,0.535,Warning,High internal resistance
9/3/2025 18:59,CH7,CELL42,Bulk,397.27,4.934,398.5,84.72,85.43,70.41,53.38,50.67,51.882,33.03,3.46,92.28,49.59,False,OK,33.66,102.13,0.336,Watch,Normal operation
9/3/2025 19:00,CH1,CELL33,Recharge,389.02,4.818,388.77,44.8,45.31,74.58,45.94,43.42,44.442,29.58,7.0,80.59,30.21,True,Critical,17.43,100.73,0.57,Warning,Moisture detected
9/3/2025 19:01,CH4,CELL6,Parameter_Config,377.22,4.699,378.41,7.54,6.62,44.52,31.55,28.39,30.052,21.64,5.26,86.71,5.61,False,Critical,2.84,119.67,0.263,Watch,Normal operation
9/3/2025 19:02,CH6,CELL28,Parameter_Config,319.65,3.951,317.97,79.65,79.73,61.43,46.23,42.41,44.725,25.31,5.45,81.82,22.41,False,Warning,25.46,103.37,0.34,Watch,Normal operation
9/3/2025 19:03,CH6,CELL11,Parameter_Config,332.44,4.185,334.33,28.55,28.94,63.1,54.76,51.96,53.264,32.32,14.2,87.58,16.17,False,Warning,9.49,95.64,0.558,Warning,High internal resistance
9/3/2025 19:04,CH1,CELL36,Bulk,396.69,4.922,394.91,95.83,96.77,50.06,51.45,47.81,49.954,23.61,7.1,98.11,8.2,False,Critical,38.02,110.54,0.399,Watch,Normal operation
9/3/2025 19:05,CH8,CELL4,Recharge,373.26,4.658,372.61,48.71,47.92,47.54,45.16,42.77,43.656,25.15,6.47,89.83,35.84,False,Critical,18.18,119.78,0.355,Watch,Normal operation
9/3/2025 19:06,CH2,CELL43,Handshake,390.09,4.86,388.3,15.95,16.0,42.73,51.83,50.19,50.328,30.02,14.82,94.62,23.41,False,OK,6.22,107.55,0.556,Warning,High internal resistance
9/3/2025 19:07,CH7,CELL44,Handshake,326.0,4.025,325.48,29.24,29.97,45.86,44.8,42.23,43.297,20.5,14.49,87.77,16.49,False,Warning,9.53,93.4,0.514,Warning,High internal resistance
9/3/2025 19:08,CH5,CELL44,Handshake,307.62,3.851,308.5,15.67,16.06,61.92,53.84,52.33,52.343,32.77,14.14,92.21,47.66,False,Warning,4.82,96.93,0.552,Warning,High internal resistance
9/3/2025 19:09,CH5,CELL23,Parameter_Config,348.34,4.382,346.75,24.07,23.66,94.09,44.07,41.33,42.57,28.3,6.79,94.39,41.7,False,OK,8.38,113.84,0.356,Watch,Normal operation
9/3/2025 19:10,CH6,CELL23,Bulk,321.12,3.978,322.36,47.57,48.54,19.68,46.82,44.02,45.316,29.75,4.82,89.44,15.21,False,OK,15.27,117.63,0.331,Watch,Normal operation
9/3/2025 19:11,CH2,CELL26,Recharge,304.11,3.847,305.71,5.52,5.55,54.38,34.32,31.53,32.818,25.21,6.19,80.81,38.09,False,Warning,1.68,97.92,0.295,Watch,Normal operation
9/3/2025 19:12,CH2,CELL24,Handshake,322.95,4.029,321.88,1.26,1.12,57.13,49.77,46.32,48.268,31.66,11.81,91.6,29.66,True,Critical,0.41,96.85,0.685,Warning,High internal resistance; Moisture detected
9/3/2025 19:13,CH6,CELL2,Parameter_Config,343.41,4.282,342.46,3.91,4.07,90.3,36.26,34.44,34.763,21.88,9.83,91.58,15.38,False,Warning,1.34,105.21,0.378,Watch,Normal operation
9/3/2025 19:14,CH1,CELL45,Recharge,326.15,4.061,325.0,6.01,6.51,22.06,31.75,27.9,30.246,26.76,3.39,85.05,42.43,False,Critical,1.96,99.57,0.226,Watch,Normal operation
9/3/2025 19:15,CH9,CELL18,Handshake,330.23,4.156,328.29,104.02,103.53,36.52,51.18,47.26,49.676,22.33,9.02,81.26,41.22,False,Warning,34.35,94.11,0.436,Watch,Normal operation
9/3/2025 19:16,CH9,CELL19,Recharge,387.35,4.857,385.88,3.79,4.27,9.23,48.4,46.48,46.896,34.84,7.61,87.5,19.52,False,OK,1.47,105.05,0.394,Watch,Normal operation
9/3/2025 19:17,CH4,CELL4,Handshake,370.57,4.592,370.69,23.68,23.33,38.09,35.11,33.19,33.611,21.03,4.99,89.08,39.77,True,Critical,8.77,101.33,0.475,Watch,Moisture detected
9/3/2025 19:18,CH3,CELL32,End_Of_Charge,384.1,4.784,384.72,28.2,28.41,92.48,53.24,51.03,51.74,32.35,11.02,81.67,30.59,True,Warning,10.83,113.59,0.687,Warning,High internal resistance; Moisture detected
9/3/2025 19:19,CH10,CELL2,Recharge,373.27,4.707,373.18,34.4,34.24,71.4,44.2,41.27,42.705,23.11,12.93,83.34,22.38,False,Warning,12.84,93.12,0.48,Watch,High internal resistance
9/3/2025 19:20,CH3,CELL41,Recharge,317.15,3.975,316.38,57.03,56.39,0.74,55.05,52.64,53.554,28.97,14.09,98.9,0.78,True,Warning,18.09,100.7,0.757,Alarm,High internal resistance; Moisture detected
9/3/2025 19:21,CH5,CELL14,Parameter_Config,312.04,3.935,313.45,13.9,14.2,78.5,51.18,47.46,49.678,34.86,9.73,83.71,8.9,False,OK,4.34,98.65,0.45,Watch,Normal operation
9/3/2025 19:22,CH4,CELL46,Handshake,371.19,4.597,371.94,108.27,108.14,9.38,51.18,49.68,49.681,30.82,3.16,94.32,23.38,True,OK,40.19,102.78,0.519,Warning,Moisture detected
9/3/2025 19:23,CH1,CELL25,Handshake,309.59,3.911,308.23,81.18,80.48,26.51,42.96,39.5,41.457,22.49,4.84,89.87,7.95,False,OK,25.13,117.95,0.311,Watch,Normal operation
9/3/2025 19:24,CH10,CELL18,Handshake,383.87,4.801,385.66,78.01,77.72,91.12,52.25,51.16,50.754,27.2,10.57,87.85,13.58,False,Warning,29.95,99.5,0.473,Watch,High internal resistance
9/3/2025 19:25,CH9,CELL20,Recharge,396.54,4.916,395.39,47.94,46.98,80.91,44.55,42.43,43.051,26.94,6.23,88.1,48.47,False,Warning,19.01,119.84,0.347,Watch,Normal operation
9/3/2025 19:26,CH3,CELL43,Recharge,324.29,4.029,322.43,8.94,7.98,41.44,47.52,44.87,46.022,32.99,8.04,97.97,4.78,False,Warning,2.9,109.59,0.398,Watch,Normal operation
9/3/2025 19:27,CH4,CELL40,Bulk,392.81,4.904,392.71,51.36,51.52,0.6,40.95,39.44,39.446,23.26,5.79,93.05,20.58,False,Critical,20.17,107.24,0.321,Watch,Normal operation
9/3/2025 19:28,CH7,CELL42,Handshake,359.04,4.462,359.17,19.16,19.46,22.4,40.04,38.67,38.535,25.84,9.11,89.04,16.53,False,Warning,6.88,95.56,0.382,Watch,Normal operation
9/3/2025 19:29,CH7,CELL16,Bulk,360.44,4.479,362.01,37.06,37.58,83.06,40.91,38.14,39.409,24.81,5.29,95.21,14.95,False,Critical,13.36,100.33,0.31,Watch,Normal operation
9/3/2025 19:30,CH1,CELL1,Bulk,365.29,4.594,364.27,32.46,31.72,0.2,53.04,49.89,51.543,30.31,14.44,96.49,19.02,True,OK,11.86,115.16,0.754,Alarm,High internal resistance; Moisture detected
9/3/2025 19:31,CH7,CELL31,Bulk,310.97,3.93,312.32,69.87,69.52,47.74,58.06,56.23,56.562,29.9,12.91,83.16,18.85,False,Critical,21.73,94.34,0.549,Warning,High internal resistance
9/3/2025 19:32,CH8,CELL37,Handshake,376.72,4.737,376.38,26.79,26.58,71.6,45.95,44.9,44.445,30.27,7.57,97.65,48.36,False,OK,10.09,98.05,0.381,Watch,Normal operation
9/3/2025 19:33,CH5,CELL38,Parameter_Config,314.74,3.984,313.49,12.18,12.13,83.24,34.77,32.75,33.271,23.83,4.82,81.18,12.66,False,Warning,3.83,109.66,0.27,Watch,Normal operation
9/3/2025 19:34,CH2,CELL42,End_Of_Charge,394.65,4.925,395.73,61.39,60.96,22.06,54.52,51.5,53.017,30.98,8.47,80.73,45.57,False,Warning,24.23,107.26,0.442,Watch,Normal operation
9/3/2025 19:35,CH5,CELL2,End_Of_Charge,339.41,4.257,340.38,66.89,66.93,45.02,54.71,51.47,53.21,33.5,7.94,85.1,37.95,False,Warning,22.7,92.4,0.432,Watch,Normal operation
9/3/2025 19:36,CH5,CELL8,Recharge,364.74,4.511,365.16,96.05,96.67,29.27,54.27,51.84,52.769,26.38,10.8,95.84,19.87,False,Warning,35.03,95.23,0.487,Watch,High internal resistance
9/3/2025 19:37,CH7,CELL45,Recharge,318.22,3.982,320.03,124.96,125.65,41.36,49.41,47.11,47.909,22.15,3.83,92.31,3.51,False,Warning,39.76,108.68,0.324,Watch,Normal operation
9/3/2025 19:38,CH10,CELL42,End_Of_Charge,357.68,4.459,358.38,54.8,54.93,16.43,50.36,46.77,48.862,25.8,9.95,94.67,2.95,True,Warning,19.6,98.31,0.651,Warning,Moisture detected
9/3/2025 19:39,CH6,CELL30,Handshake,393.2,4.87,392.54,113.85,113.31,64.31,56.12,54.4,54.622,25.09,8.83,88.65,5.84,False,OK,44.77,105.33,0.457,Watch,Normal operation
9/3/2025 19:40,CH6,CELL10,Handshake,351.96,4.432,353.61,19.15,19.94,94.58,56.66,53.16,55.16,33.84,14.76,88.63,48.49,False,Critical,6.74,116.52,0.579,Warning,High internal resistance
9/3/2025 19:41,CH5,CELL46,Handshake,308.49,3.87,309.13,34.07,34.98,11.79,49.08,47.57,47.585,33.3,7.17,97.02,16.45,False,OK,10.51,115.68,0.389,Watch,Normal operation
9/3/2025 19:42,CH7,CELL41,Recharge,378.95,4.748,377.55,124.74,124.43,24.71,51.12,48.68,49.624,27.22,3.58,83.35,31.16,False,Critical,47.27,110.61,0.327,Watch,Normal operation
9/3/2025 19:43,CH9,CELL12,Handshake,397.6,4.964,399.17,2.79,2.1,1.79,41.43,38.24,39.927,25.59,10.48,91.45,21.94,False,OK,1.11,119.96,0.417,Watch,High internal resistance
9/3/2025 19:44,CH2,CELL45,End_Of_Charge,372.77,4.638,373.66,3.5,3.72,60.78,28.32,27.0,26.821,20.17,4.45,80.55,11.1,False,Critical,1.31,101.72,0.231,Watch,Normal operation
9/3/2025 19:45,CH10,CELL6,Recharge,370.13,4.585,371.31,12.13,13.04,51.83,53.19,51.22,51.692,32.83,13.36,97.61,18.5,False,Critical,4.49,112.52,0.533,Warning,High internal resistance
9/3/2025 19:46,CH5,CELL20,Parameter_Config,343.57,4.31,341.8,73.23,72.6,0.09,44.23,40.37,42.728,23.16,8.28,80.17,31.88,False,Critical,25.16,92.87,0.387,Watch,Normal operation
9/3/2025 19:47,CH3,CELL27,Parameter_Config,395.47,4.94,393.72,36.69,36.46,65.78,40.29,37.36,38.791,21.57,10.06,95.75,41.55,False,Critical,14.51,100.45,0.403,Watch,High internal resistance
9/3/2025 19:48,CH4,CELL31,Recharge,341.9,4.289,342.49,95.09,94.69,11.28,57.15,54.28,55.648,22.42,13.98,94.92,40.46,False,OK,32.51,116.43,0.565,Warning,High internal resistance
9/3/2025 19:49,CH5,CELL37,Handshake,363.21,4.539,364.34,2.1,2.26,70.87,52.19,49.32,50.686,34.26,12.09,99.98,16.98,False,OK,0.76,102.38,0.503,Warning,High internal resistance
9/3/2025 19:50,CH2,CELL10,Recharge,315.69,3.928,317.25,59.61,59.23,38.43,48.3,44.69,46.801,29.69,5.94,97.81,15.33,False,OK,18.82,98.52,0.36,Watch,Normal operation
9/3/2025 19:51,CH7,CELL24,Bulk,301.35,3.737,302.04,38.21,37.5,72.16,44.12,40.54,42.621,33.21,2.18,95.45,46.49,False,OK,11.52,118.6,0.264,Watch,Normal operation
9/3/2025 19:52,CH8,CELL19,Parameter_Config,341.94,4.302,341.54,81.49,82.44,88.9,60.78,58.56,59.281,33.42,10.09,83.16,38.4,False,Critical,27.86,110.81,0.506,Warning,Rapid temp rise; High internal resistance
9/3/2025 19:53,CH8,CELL44,Handshake,341.43,4.258,342.05,57.6,56.66,33.2,49.85,48.14,48.355,24.67,10.62,95.83,21.01,False,Critical,19.67,93.85,0.462,Watch,High internal resistance
9/3/2025 19:54,CH10,CELL45,Recharge,394.78,4.934,396.65,73.51,74.02,80.17,58.12,55.35,56.617,27.84,14.87,81.55,34.49,True,Warning,29.02,99.5,0.788,Alarm,High internal resistance; Moisture detected
9/3/2025 19:55,CH2,CELL29,Handshake,351.76,4.4,353.59,102.95,103.91,56.93,46.54,44.23,45.037,22.93,4.08,93.08,5.35,False,OK,36.21,103.14,0.314,Watch,Normal operation
9/3/2025 19:56,CH7,CELL19,End_Of_Charge,319.24,4.003,318.95,46.88,47.62,72.07,45.33,42.48,43.833,23.67,10.75,91.45,28.32,False,Warning,14.96,114.52,0.442,Watch,High internal resistance
9/3/2025 19:57,CH2,CELL25,Parameter_Config,301.27,3.762,300.45,88.49,88.87,76.7,43.37,41.54,41.867,23.9,1.14,97.85,42.0,False,OK,26.66,106.27,0.24,Watch,Normal operation
9/3/2025 19:58,CH6,CELL50,Parameter_Config,310.47,3.849,310.86,69.89,70.83,4.72,49.16,46.17,47.658,32.15,5.09,95.82,16.95,False,Warning,21.7,115.27,0.348,Watch,Normal operation
9/3/2025 19:59,CH10,CELL49,Bulk,341.84,4.225,339.86,72.04,71.6,76.76,61.43,58.47,59.926,31.74,13.39,98.9,27.09,True,OK,24.63,96.89,0.775,Alarm,Rapid temp rise; High internal resistance; Moisture detected
9/3/2025 20:00,CH1,CELL42,Parameter_Config,387.53,4.811,386.41,60.68,60.91,39.12,57.37,54.97,55.872,33.79,8.81,89.44,1.41,True,Critical,23.52,98.89,0.663,Warning,Moisture detected
9/3/2025 20:01,CH2,CELL44,End_Of_Charge,351.4,4.363,352.85,98.96,98.5,11.05,43.03,39.59,41.534,26.0,1.64,91.21,39.28,True,OK,34.77,118.97,0.448,Watch,Moisture detected
9/3/2025 20:02,CH9,CELL16,Bulk,362.93,4.535,364.84,10.83,10.97,4.27,50.26,48.69,48.757,33.01,10.0,86.03,17.4,False,OK,3.93,104.74,0.451,Watch,High internal resistance
9/3/2025 20:03,CH2,CELL30,Recharge,359.77,4.451,360.35,81.01,80.23,54.41,60.97,58.03,59.469,32.56,10.98,80.22,44.02,False,OK,29.15,110.54,0.525,Warning,Rapid temp rise; High internal resistance
9/3/2025 20:04,CH1,CELL41,End_Of_Charge,356.89,4.411,356.61,30.19,29.3,9.37,43.6,40.21,42.102,21.44,14.21,92.31,20.5,False,Warning,10.78,116.84,0.502,Warning,High internal resistance
9/3/2025 20:05,CH3,CELL39,End_Of_Charge,366.96,4.624,366.34,61.22,62.13,76.08,58.53,55.88,57.034,30.03,13.41,94.13,10.18,False,Critical,22.46,97.1,0.561,Warning,High internal resistance
9/3/2025 20:06,CH10,CELL47,Parameter_Config,312.89,3.898,311.49,115.87,116.63,14.03,55.74,52.54,54.243,27.14,6.52,91.85,44.32,False,Warning,36.25,90.95,0.409,Watch,Normal operation
9/3/2025 20:07,CH1,CELL27,End_Of_Charge,332.96,4.173,333.01,67.05,66.54,79.29,53.08,51.41,51.578,33.28,5.71,91.23,43.83,False,Warning,22.33,119.56,0.38,Watch,Normal operation
9/3/2025 20:08,CH7,CELL20,Parameter_Config,308.12,3.829,307.22,96.69,96.48,10.67,51.0,49.99,49.497,32.19,1.4,88.61,32.9,False,OK,29.79,116.08,0.283,Watch,Normal operation
9/3/2025 20:09,CH4,CELL3,Handshake,317.45,4.017,316.73,23.02,23.11,19.24,27.17,25.08,25.672,20.67,1.56,82.91,14.44,True,Warning,7.31,108.43,0.367,Watch,Moisture detected
9/3/2025 20:10,CH6,CELL31,Recharge,369.29,4.583,368.47,94.38,94.53,76.65,50.92,47.03,49.42,27.83,3.99,87.02,42.37,False,OK,34.85,107.99,0.334,Watch,Normal operation
9/3/2025 20:11,CH8,CELL29,Handshake,350.4,4.389,349.43,58.91,59.3,71.39,44.52,43.4,43.016,20.59,8.84,83.04,49.7,True,Warning,20.64,101.26,0.599,Warning,Moisture detected
9/3/2025 20:12,CH1,CELL46,Recharge,364.29,4.597,362.79,105.28,104.31,32.15,41.58,37.93,40.075,20.06,3.28,88.47,6.03,False,Warning,38.35,105.75,0.274,Watch,Normal operation
9/3/2025 20:13,CH5,CELL22,Handshake,352.39,4.368,350.74,76.8,76.49,87.47,49.58,48.32,48.075,31.28,5.63,87.38,2.37,False,Critical,27.07,109.1,0.36,Watch,Normal operation
9/3/2025 20:14,CH2,CELL37,Handshake,332.81,4.111,333.45,74.29,74.68,14.23,46.97,45.51,45.466,22.98,7.24,97.56,39.35,False,Critical,24.72,96.82,0.38,Watch,Normal operation
9/3/2025 20:15,CH7,CELL39,End_Of_Charge,353.84,4.373,355.77,41.48,42.37,12.02,50.07,48.22,48.566,30.67,7.83,82.07,12.63,True,Critical,14.68,104.85,0.607,Warning,Moisture detected
9/3/2025 20:16,CH5,CELL39,Handshake,364.73,4.571,366.31,73.35,72.8,91.57,56.04,52.71,54.539,30.72,11.5,92.85,8.15,False,OK,26.75,97.33,0.51,Warning,High internal resistance
9/3/2025 20:17,CH9,CELL13,Handshake,307.15,3.812,306.51,124.92,124.41,86.52,46.91,44.92,45.411,20.71,2.14,81.47,2.65,False,OK,38.37,105.03,0.277,Watch,Normal operation
9/3/2025 20:18,CH8,CELL16,Bulk,326.82,4.063,327.08,66.7,67.7,90.65,56.92,54.47,55.417,28.28,14.51,83.1,26.17,False,Warning,21.8,111.19,0.575,Warning,High internal resistance
9/3/2025 20:19,CH2,CELL24,End_Of_Charge,392.2,4.866,390.79,35.3,34.52,77.7,55.19,52.03,53.694,31.86,13.06,96.38,36.36,True,Critical,13.85,91.45,0.737,Warning,High internal resistance; Moisture detected
9/3/2025 20:20,CH8,CELL46,Parameter_Config,358.48,4.435,359.91,7.88,8.29,84.55,54.85,51.78,53.349,34.95,13.57,95.46,15.0,True,OK,2.82,113.12,0.746,Warning,High internal resistance; Moisture detected
9/3/2025 20:21,CH9,CELL18,End_Of_Charge,320.3,3.975,321.44,66.78,67.08,51.61,49.43,47.5,47.934,33.85,3.29,99.79,13.21,False,OK,21.39,105.53,0.313,Watch,Normal operation
9/3/2025 20:22,CH7,CELL10,Parameter_Config,300.47,3.762,301.76,79.89,79.6,96.52,50.04,48.6,48.541,22.92,11.49,91.09,10.76,True,OK,24.0,109.04,0.68,Warning,High internal resistance; Moisture detected
9/3/2025 20:23,CH3,CELL37,Recharge,393.46,4.944,395.04,97.47,97.31,36.6,60.27,58.56,58.768,27.96,13.01,88.48,14.05,False,Warning,38.35,100.78,0.562,Warning,Rapid temp rise; High internal resistance
9/3/2025 20:24,CH3,CELL17,Recharge,363.37,4.573,363.09,105.8,106.17,22.01,54.49,51.13,52.991,28.79,5.77,86.14,36.24,False,Critical,38.45,119.77,0.388,Watch,Normal operation
9/3/2025 20:25,CH7,CELL49,Recharge,362.99,4.533,362.2,120.21,120.69,58.0,64.89,61.24,63.394,31.61,9.22,80.69,1.61,False,Warning,43.64,101.98,0.509,Warning,Rapid temp rise
9/3/2025 20:26,CH10,CELL45,Bulk,381.08,4.736,383.01,85.72,86.69,86.52,50.63,47.99,49.126,28.63,6.54,82.65,40.91,False,Critical,32.67,91.23,0.384,Watch,Normal operation
9/3/2025 20:27,CH1,CELL33,End_Of_Charge,317.86,4.022,318.67,2.75,3.62,23.88,37.59,35.32,36.094,28.68,4.53,93.47,39.25,False,OK,0.87,96.46,0.279,Watch,Normal operation
9/3/2025 20:28,CH3,CELL37,End_Of_Charge,373.21,4.651,371.67,85.79,86.22,72.38,40.56,39.42,39.058,21.24,5.1,83.85,23.71,False,Warning,32.02,91.88,0.305,Watch,Normal operation
9/3/2025 20:29,CH9,CELL27,Handshake,379.7,4.757,380.9,43.5,44.3,34.57,52.52,51.33,51.022,32.6,9.79,82.25,24.89,True,Warning,16.52,113.28,0.658,Warning,Moisture detected
9/3/2025 20:30,CH9,CELL47,Bulk,384.33,4.77,385.12,118.26,118.25,27.09,59.46,57.71,57.962,34.28,5.06,96.65,6.13,True,OK,45.45,100.94,0.599,Warning,Moisture detected
9/3/2025 20:31,CH1,CELL33,Recharge,337.61,4.266,337.07,95.22,95.13,4.99,50.35,46.81,48.845,22.95,7.77,88.13,25.53,False,Critical,32.15,98.48,0.407,Watch,Normal operation
9/3/2025 20:32,CH5,CELL7,Bulk,333.3,4.196,332.06,81.65,81.13,21.38,56.29,54.75,54.793,29.14,11.32,94.92,14.44,False,Critical,27.21,106.07,0.508,Warning,High internal resistance
9/3/2025 20:33,CH8,CELL16,Recharge,304.35,3.838,303.8,76.76,77.15,52.57,51.35,47.42,49.85,27.71,7.79,84.67,43.58,False,Warning,23.36,116.04,0.412,Watch,Normal operation
